,0,1,2,3,4,5,6,7,8
0,"Number of NGO school, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2,Upazila,Number of NGO school,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Students per teacher
3,Akhaura,30,0,30,30,350,550,900,30
4,Ashuganj,30,2,33,35,378,603,981,28
5,Banchharampur,0,0,0,0,0,0,0,0
6,Bijoynagar,148,0,148,148,1693,3149,4842,33
7,Brahmanbaria Sadar,105,105,105,210,548,932,1480,7
8,Kasba,5,0,5,5,40,60,100,20
9,Nabinagar,39,0,39,39,468,702,1170,30
10,Nasirnagar,6,2,22,24,550,600,1150,48
11,Sarail,79,7,72,79,913,1428,2341,30
12,Total,442,116,454,570,4940,8024,12964,23
