,0,1,2,3,4,5,6
0,Annual average wholesale price of selected building material 2011,,,,,,
1,(Price in taka),,,,,,
2,Upazila,Brick-01 (per1000),Cement (per 50 kg bag),Iron bar (per ton),Sand-01 (per c.f.t.),Sand -02 (per c.f.t.),Stone (per c.f.t.)
3,Akhaura,8000,480,65000,29,25,80
4,Ashuganj,7000,450,65000,25,20,110
5,Banchharampur,8000,480,55000,38,15,80
6,Bijoynagar,7800,490,65000,22,23,90
7,Brahmanbaria Sadar,6500,400,58000,22,22,115
8,Kasba,7000,460,65000,18,32,65
9,Nabinagar,7000,450,68000,30,25,110
10,Nasirnagar,6000,475,60000,45,35,110
11,Sarail,6500,450,60000,45,35,110
12,Average,7089,465,62333,30,26,97
