,0,1,2,3,4,5,6
0,Annual average wholesale price of selected building materials 2011,,,,,,
1,(Price in taka),,,,,,
2,Upazila 1,Brick- 01 (per 1000) 2,Cement (per 50 KG Bag) 3,Iron Bar (per Ton) 4,Sand-01 (Per C.Ft.) 5,Sand -02 (Per C.Ft.) 6,Stone (Per C.Ft.) 7
3,Atgharia,5200,450,72500,20,15,90
4,Bera,5200,470,71000,38,22,90
5,Bhangura,5500,450,72000,40,20,100
6,Chatmohar,5300,450,72000,40,20,100
7,Faridpur,5600,450,70500,55,12,110
8,Ishwardi,5000,500,71000,24,7,105
9,Pabna Sadar,5500,475,70000,20,12,90
10,Santhia,5600,460,70000,8,5,90
11,Sujanagar,5500,470,72000,15,10,100
12,Average price,5500,450,72000,29,14,95
