,0,1,2,3,4,5,6,7,8
0,"Number of school and college (operating jointly), teacher and student 2011",,,,,,,,
1,,,,,,,,,
2,Upazila,Number of institution,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Students per teacher
3,Dighinala,0,0,0,0,0,0,0,0
4,Khagrachhari Sadar,2,47,10,57,909,666,1575,28
5,Laxshmichhari,0,0,0,0,0,0,0,0
6,Mahalchhari,0,0,0,0,0,0,0,0
7,Manikchhari,0,0,0,0,0,0,0,0
8,Matiranga,0,0,0,0,0,0,0,0
9,Panchhari,0,0,0,0,0,0,0,0
10,Ramgarh,0,0,0,0,0,0,0,0
11,Total,2,47,10,57,909,666,1575,28
