,0,1,2,3,4
0,"Name of land, river port, important or historical, tourist places, objects, important, famous crop or food production 2011",,,,
1,"
Upazila","Name of land/river/sea
port",Name of Important or historical/tourist place/object,"Name of important
/famous crop or food production","Distance between district head quarter &
upazila by road (km)"
2,Bhedarganj,0,Degambore,Paddy,14
3,Damudya,0,0,Paddy,30
4,Gosairhat,0,0,Chilli,25
5,Naria,0,Soresor Dorbar Sarif,Boro Peddy,15
6,Shariatpur Sadar,0,Thanoka Monsha Bari,Jute,2
7,Zanjira,0,0,Paddy,16
