,0,1,2,3,4,5,6,7,8,9,10
0,Number of branch and accounts of Krishi and Co-operative bank 2011,,,,,,,,,,
1,,,,,,,,,,,
2, Upazila,Krishi bank - Number of branch,Krishi bank - Account - S.D,Krishi bank - Account - C.D,Krishi bank - Account - F.D,Krishi bank - Account - S.T.D,Co-operative bank - Number of branch,Co-operative bank - Account - S.D,Co-operative bank - Account - C.D,Co-operative bank - Account - F.D,Co-operative bank - Account - S.T.D
3,Begumganj,2,5148,66,39,1,1,357,378,94,466
4,Chatkhil,2,7145,130,97,7,0,0,0,0,0
5,Companiganj,2,3720,182,84,5,0,0,0,0,0
6,Hatiya,3,13411,346,87,30,0,0,0,0,0
7,Kabirhat,0,0,0,0,0,0,0,0,0,0
8,Noakhali Sadar,1,2962,103,94,12,0,0,0,0,0
9,Senbagh,3,10543,92,236,1031,0,0,0,0,0
10,Sonaimuri,2,8934,28,56,0,0,0,0,0,0
11,Subarnachar,1,5485,134,18,0,0,0,0,0,0
12,Total,16,57348,1081,711,1086,1,357,378,94,466
