,0,1,2,3,4,5,6
0,Land area under irrigation for selected crops 2008,,,,,,
1,,,,,,,
2, Upazila,Paddy,Paddy,Wheat,Wheat,Potato,Potato
3, Upazila,Total area,Irrigated area,Total area,Irrigated area,Total area,Irrigated area
4,Bhaluka,86227,39677,523,150,140,140
5,Dhobaura,54416,33551,146,85,301,301
6,Fulbaria,84594,48898,467,560,446,446
7,Gaffargaon,85451,56143,587,587,477,477
8,Gauripur,64986,44197,247,26,1120,1120
9,Haluaghat,80982,48090,522,180,432,432
10,Ishwargonj,69339,48023,301,65,659,659
11,Muktagacha,66693,40980,581,61,309,309
12,Mymensingh Sadar,84148,52628,580,581,756,756
13,Nandail,77174,46901,621,350,490,490
14,Phulpur,136898,99199,456,460,1314,1314
15,Trishal,76459,45208,337,337,269,269
16,Total,967367,603496,5368,3442,6713,6713
