,0,1,2,3,4,5,6,7,8
0,Number of ebtedayee madrasah 2011,,,,,,,,
1,Comilla,,,,,,,,
2,,,,,,,,,
3,Upazila,Number of madrasah,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
4,Adarsha Sadar,315,315,0,315,4675,4775,9450,30
5,Barura,4,15,0,15,380,220,600,40
6,Brahmanpara,1,3,1,4,51,49,100,25
7,Burichang,0,0,0,0,0,0,0,0
8,Chandina,1,5,2,7,0,230,230,33
9,Chauddagram,17,53,15,68,1020,500,1520,22
10,Comilla Sadar Dakshin,30,52,60,112,416,462,878,8
11,Daudkandi,0,0,0,0,0,0,0,0
12,Debidwar,9,45,0,45,1120,915,2025,45
13,Homna,10,35,15,50,861,369,1230,25
14,Laksam,6,18,6,24,802,1124,1926,80
15,Monoharganj,23,79,7,86,2548,3802,6350,74
16,Meghna,3,16,0,16,130,70,200,13
17,Muradnagar,4,7,1,8,211,172,383,48
18,Nangalkot,4,12,4,16,400,200,600,38
19,Titas,4,11,5,16,393,324,717,45
20,Total,431,666,116,782,13007,13212,26209,34
