,0,1,2,3,4,5,6
0,Population by religion 2011,,,,,,
1,Comilla,,,,,,
2,,,,,,,
3,Upazila,Muslim,Hindu,Buddhist,Christian,Others,Total
4,Adarsha Sadar,497085,34631,459,196,48,532419
5,Barura,376755,27977,379,4,3,405118
6,Brahmanpara,199376,5297,1,6,11,204691
7,Burichang,290941,10831,7,31,15,301825
8,Chandina,326672,23550,7,8,36,350273
9,Chauddagram,435575,7749,317,2,5,443648
10,Comilla Sadar Dakshin,411133,14404,1687,75,92,427391
11,Daudkandi,326959,22873,6,53,19,349910
12,Debidwar,408638,22677,3,11,23,431352
13,Homna,194296,12085,4,0,1,206386
14,Laksam,278673,13906,2034,32,74,294719
15,Monoharganj,237592,7340,1,1,9,244943
16,Meghna,106704,5742,0,4,3,112453
17,Muradnagar,485689,37783,19,14,51,523556
18,Nangalkot,369476,4490,10,7,4,373987
19,Titas,177846,6770,0,0,1,184617
20,Total,5123410,258105,4934,444,395,5387288
