,0,1,2,3,4,5,6,7,8
0,"Number of filling station, fire brigade station, police station, camp, union land (tohsil) office, BOP (BGB camp), cyber cafe 2011",,,,,,,,
1,Naogaon,,,,,,,,
2,,,,,,,,,
3, Upazila,Filling station,Fire brigade station,Police station/ camp,Union land (tohsil) office,Sub- registry office,BOP (BGB camp),ISP provider,Cyber cafe
4,Atrai,1,1,1,4,1,0,0,35
5,Badalgachhi,0,0,2,3,1,0,0,8
6,Dhamoirhat,1,0,1,4,1,5,0,9
7,Manda,1,0,1,7,1,0,0,14
8,Mahadebpur,5,0,1,5,1,0,0,0
9,Naogaon sadar,9,1,3,6,1,1,0,20
10,Niamatpur,2,1,1,5,1,0,0,8
11,Patnitala,4,1,1,5,1,4,0,12
12,Porsha,1,0,1,3,1,1,0,8
13,Raninagar,2,0,1,4,1,0,0,0
14,Sapahar,1,0,1,3,1,7,0,9
15,Total,27,4,14,49,11,18,0,123
