,0,1,2,3,4
0,Number of agriculture holding by tenure 2008,,,,
1,(According to Agriculture Census 2008),,,,
2,Upazila,Total farm holding,Owner holding,Owner cum tenant,Tenant holding
3,Chakaria,30480,43685,16891,6840
4,Cox's Bazar Sadar,18545,47403,8126,8947
5,Kutubdia,7869,15187,4114,492
6,Moheshkhali,23024,35175,8787,4837
7,Pekua,11574,18040,6731,2385
8,Ramu,22597,24181,10293,6327
9,Teknaf,13080,25114,4966,5199
10,Ukhia,21102,22652,4871,4582
11,Total,148271,231437,64779,39609
