,0,1,2,3,4,5,6,7,8
0,"Number of growth centre, hat , bazar, poultry farm, dairy farm, nursery, horticulture centre, brick kiln, decorator service 2011",,,,,,,,
1,Jessore,,,,,,,,
2,,,,,,,,,
3,Upazila,Growth centre,Hat /bazar,Poultry farm,Dairy farm,Nursery,Horticulture centre,Brick kiln,Decorator service
4,Abhaynagar,5,22,159,111,13,0,12,31
5,Bagherpara,8,19,399,353,71,0,20,35
6,Chaugachha,5,49,71,26,18,0,12,15
7,Jessore Sadar,6,60,590,633,2,1,19,43
8,Jhikargachha,5,41,126,120,31,0,17,18
9,Keshabpur,4,24,242,81,11,0,6,27
10,Manirampur,3,56,290,71,75,0,21,42
11,Sharsha,5,35,74,155,1,0,19,36
12,Total,41,306,1951,1550,222,1,126,247
