,0,1,2,3,4,5,6
0,"Area, population and density by municipality 2011",,,,,,
1,"
Upazila",Name of municipality,Area (In sq.km.),Population census-2011,Population census-2011,Population census-2011,Density per sq.km.
2,"
Upazila",Name of municipality,Area (In sq.km.),Male,Female,Both sex,Density per sq.km.
3,Chhagalnaiya,Chhagalnaiyan,25.26,22237,22840,45177,1788
4,Daganbhuiyan,Daganbhuiyan,12.76,16089,15991,32080,2514
5,Feni Sadar,Feni,20,82554,74417,156971,7848
6,Fulgazi,-,0,0,0,0,0
7,Parshuram,Parshuram,22.38,14456,15235,29691,1327
8,Sonagazi,Sonagazi,5.04,9760,10106,19866,3941
9,Total,,85.44,145096,138589,283785,3484
