,0,1,2,3,4,5,6
0,Broad soil classification 2008,,,,,,
1,Narsingdi,,,,,,
2,,,,,,,
3, Upazila, Total,Soil classification - Doash,Soil classification - Bele,Soil classification - Etel,Soil classification - Kankar,Soil classification - Others
4,Belabo,28775,25250,92,1576,1857,0
5,Manohardi,47792,15925,398,30274,1195,0
6,Narsingdi Sadar,49517,43451,158,2112,3196,0
7,Palash,21293,7185,2455,2371,0,0
8,Roypura,58859,44035,3215,11609,0,0
9,Shibpur,34512,14120,1824,18568,0,0
10,Total,240748,149966,8142,66510,6248,0
