,0,1,2,3,4,5,6
0,"Area, population and density by municipality 2011",,,,,,
1,,,,,,,
2, Upazila,Name of municipality,Area (In sq. km.),Population census-2011 - Male,Population census-2011 - Female,Population census-2011 - Total,Density per sq.km.
3,Bhedarganj,Bhedarganj,4.53,4021,4148,8169,1803
4,Damudya,Damudya,7.00,6719,7523,14242,2034
5,Gosairhat,-,0,-,-,-,-
6,Naria,Naria,9.48,10819,11954,22773,2316
7,Shariatpur Sadar,Shariatpur,25.51,25113,24422,49535,1942
8,Zanjira,Zanjira,16.00,10480,10771,21251,1328
9,Total,,62.52,57152,58818,115970,1855
