,0,1,2,3,4,5,6
0,Daily average wage rate of construction labour 2011,,,,,,
1,(Rate in Taka),,,,,,
2, Upazila,Labour,Labour,Labour,Labour,Labour,Labour
3, Upazila,Mason,Helper (Jogaly),Carpenter,Colour Mistree,Electric Mistree,Plumber Mistree
4,Badarganj,300,200,300,350,350,400
5,Gangachara,350,250,300,350,300,300
6,Kaunia,260,180,230,210,260,250
7,Mithapukur,300,200,300,350,400,350
8,Pirgachha,370,240,350,300,400,350
9,Pirganj,350,250,350,350,450,450
10,Rangpur sadar,320,200,300,400,400,400
11,Taraganj,280,190,250,280,300,300
12,District Average,320,220,300,350,350,350
