,0,1,2,3,4,5,6
0,"Area and production of jackfruit, banana and pineapple by type 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Thana/Upazila Name,Jackfruit,Jackfruit,Banana,Banana,Pineapple,Pineapple
3,Thana/Upazila Name,Area,Production,Area,Production,Area,Production
4,Badarganj,83,1962,18,245,0,0
5,Gangachara,201,1452,41,303,13,130
6,Kaunia,19,302,20,66,2,1
7,Mitha pukur,998,2994,340,17000,26.55,44.6
8,Pirgachha,180,3735,1150,5980,0,0
9,Pirganj,408,2447,60,1200,0,0
10,Rangpur sadar,40,934,195,1500,69,166
11,Taraganj,30,1900,120,895,2,1
12,Total,1959,15726,1944,27189,112.55,342.6
