,0,1,2,3,4,5,6
0,"Number of Government office, post office, bank, NGO and dak-banglow,  rest house 2011",,,,,,
1,"
Upazila","All   Government
offices","
Post office","All  Nationalize
bank branch","All private bank
branch","
All NGO’s",Dak-banglow/ rest house
2,Badarganj,29,9,8,1,18,1
3,Gangachara,33,12,6,2,32,2
4,Kaunia,28,7,7,0,13,1
5,Mithapukur,24,25,12,1,2,1
6,Pirgachha,27,10,8,0,18,1
7,Pirganj,30,16,8,0,12,2
8,Rangpur sadar,237,26,31,34,20,9
9,Taraganj,28,5,3,0,15,1
10,Total,436,110,83,38,130,18
