,0,1,2,3,4,5,6
0,Annual average wholesale price of selected building material 2011,,,,,,
1,,,,,,,
2,(Price in taka),(Price in taka),(Price in taka),(Price in taka),(Price in taka),(Price in taka),(Price in taka)
3, Upazila,Brick-01 (per1000),Cement (per 50 kg bag),Iron bar (per ton),Sand-01 (per c.f.t.),Sand-02 (per c.f.t.),Stone (per c.f.t.)
4,Abhaynagar,6500,430,66000,27,18,118
5,Bagherpara,6000,390,67000,21,18,120
6,Chaugachha,6000,400,61000,22,15,116
7,Jessore Sadar,6500,440,67000,28,18,118
8,Jhikargachha,6000,410,62000,30,28,120
9,Keshabpur,5500,420,62000,30,21,120
10,Manirampur,7000,450,58000,20,18,118
11,Sharsha,6000,450,65000,36,26,120
12,Average,6188,424,63500,27,20,120
