,0,1,2,3,4,5,6,7,8
0,"Number of Ebtedayee Madrasah, Teacher and Student 2011",,,,,,,,
1,Khulna,,,,,,,,
2,,,,,,,,,
3,Upazila/city corporation,Number of madrasah,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Students per teacher
4,Batiaghata,13,39,12,52,1157,1154,2311,44
5,Dacope,3,6,0,6,300,70,370,67
6,Dighalia,2,8,0,8,154,92,246,31
7,Dumuria,7,23,6,29,562,484,1046,36
8,Khulna City Corporation,19,66,16,82,1144,356,1500,18
9,Koyra,4,88,20,108,300,248,548,05
10,Paikgachha,24,96,0,96,805,721,1526,16
11,Phultala,9,81,0,81,546,535,1081,13
12,Rupsa,3,12,0,12,239,164,403,34
13,Terokhada,2,6,2,8,150,115,265,33
14,Total,86,425,56,482,5357,3939,9296,19
