,0,1,2,3,4,5,6,7,8
0,"Number of Non-government Secondary Schools, Teachers and Students 2011",,,,,,,,
1,Khulna,,,,,,,,
2,,,,,,,,,
3,Upazila/city corporation,Number of school,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Students per teacher
4,Batiaghata,26,230,75,305,4068,4610,8678,51
5,Dacope,41,352,108,460,5057,5356,10413,23
6,Dighalia,17,190,59,249,4905,4351,9256,37
7,Dumuria,54,838,165,1003,10169,9207,1957,29
8,Khulna City Corporation,83,974,463,1437,21868,18364,40232,28
9,Koyra,37,330,40,370,5947,5370,11317,31
10,Paikgachha,56,421,85,506,11150,10250,21400,42
11,Phultala,13,83,28,111,1715,2262,3977,82
12,Rupsa,19,203,78,281,4781,5921,10702,38
13,Terokhada,15,163,38,201,3254,3560,6814,33
14,Total,361,3784,1139,4923,72914,69251,124746,1.25
