,0,1,2,3,4,5,6,7,8
0,"Number of filling station, fire brigade station, police station, camp, union land (tohsil) office, BOP (BGB camp), cyber cafe 2011",,,,,,,,
1,"
Upazila",Filling station,"Fire brigade
station","Police station/
camp","Union land (tohsil)
office","Sub- registry
office","BOP (BGB
camp)","ISP
provider",Cyber cafe
2,Alfadanga,0,0,1,6,1,0,0,0
3,Bhanga,4,1,2,10,1,0,0,0
4,Boalmari,2,1,3,9,1,0,6,0
5,Charbhadrashon,0,0,1,4,1,0,0,0
6,Faridpur Sadar,15,1,3,11,1,0,0,0
7,Madhukhali,2,1,1,7,1,0,0,0
8,Nagarkanda,3,0,1,7,1,0,0,0
9,Sadarpur,1,0,1,8,1,0,0,0
10,Saltha,0,0,1,7,0,0,0,0
11,Total,27,4,14,69,8,0,6,0
