,0,1,2,3,4,5,6,7,8
0,"Number of Government college, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of college,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Akkelpur,0,0,0,0,0,0,0,0
4,Joypurhat sadar,2,60,7,67,6500,3260,9760,146
5,Kalai,0,0,0,0,0,0,0,0
6,Khetlal,0,0,0,0,0,0,0,0
7,Panchbibi,1,18,1,19,513,497,1010,53
8,Total,3,78,8,86,7013,3757,10770,125
