,0,1,2,3,4,5,6,7,8
0,"Number of Government college, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of college,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
3, Upazila,Number of college,Male,Female,Total,Male,Female,Total,Students per teacher
4,Akkelpur,0,0,0,0,0,0,0,0
5,Joypurhat sadar,2,60,7,67,6500,3260,9760,146
6,Kalai,0,0,0,0,0,0,0,0
7,Khetlal,0,0,0,0,0,0,0,0
8,Panchbibi,1,18,1,19,513,497,1010,53
9,Total,3,78,8,86,7013,3757,10770,125
