,0,1,2,3,4,5,6,7,8
0,Progress of rural electrification 2011,,,,,,,,
1,Noakhali,,,,,,,,
2,,,,,,,,,
3,Upazila,Number of electrified -  Village,Number of electrified - Residential holding,Number of electrified - Large scale industry,Number of electrified - Small scale Industry,Number of electrified - Deep tube- well,Number of electrified - Power pump,Number of electrified - Commercial holding,Number of electrified -  Others
4,Begumganj,172,45128,0,450,0,0,3553,0
5,Chatkhil,112,35210,0,380,18,261,3850,0
6,Companiganj,12,12906,0,176,0,72,1789,0
7,Hatiya,0,0,0,0,0,0,0,0
8,Kabirhat,74,10211,0,161,0,72,1422,0
9,Noakhali Sadar,114,12736,0,184,0,81,2697,0
10,Senbagh,122,28495,0,502,37,1259,3769,0
11,Sonaimuri,125,25088,0,295,4,174,2799,0
12,Subarnachar,23,3554,0,108,0,1,1677,0
13,Total,754,173328,0,2256,59,1920,21556,0
