,0,1,2,3,4,5,6
0,Number of small scale and cottage industry 2011,,,,,,
1,,,,,,,
2,Upazila/city corporation,Small scale and cottage industry Weaving/ handloom,Small scale and cottage industry Handy,Small scale and cottage industry Husking crafts mill,Small scale and cottage industry Molasses (Gur) processing,Small scale and cottage industry Pottery,Small scale and cottage industry Others
3,Bagha,220,100,100,450,270,0
4,Baghmara,13,155,87,0,65,0
5,Charghat,400,2000,350,9500,550,0
6,Durgapur,0,0,225,2,0,0
7,Godagari,0,43,517,2,32,0
8,Mohanpur,0,37,1916,0,86,0
9,Paba,0,30,1386,35,22,0
10,Puthia,0,0,1070,730,34,61
11,Rajshahi city corporation,6,199,53,0,0,0
12,Tanore,0,0,2100,0,0,0
13,Total,639,2564,7804,10719,1059,61
