,0,1,2,3,4,5,6
0,"Area and production of pumpkin, parble (potol) and cabbage 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila/city corporation,Pumpkin Area,Pumpkin Production,Parble (potol) Area,Parble (potol) Production,Cabbage Area,Cabbage Production
3,Bagha,32,161,169,710,48,230
4,Baghmara,135,246,495,1106,185,454
5,Charghat,24,53,43,92,20,63
6,Durgapur,61,203,134,316,30,324
7,Godagari,280,2260,230,1300,123,2100
8,Mohanpur,40,129,200,609,129,306
9,Paba,268,813,124,354,231,2454
10,Puthia,239,1506,168,1219,104,1379
11,Rajshahi city corporation,22,49,7,21,38,133
12,Tanore,0,0,0,0,37,126
13,Total,1101,5420,1570,5727,945,7569
