,0,1,2,3,4,5,6,7,8
0,"Number of filling station, fire brigade station, police station,  camp, union land (tohsil) office, bop (BGB camp), cyber cafe 2011",,,,,,,,
1,,,,,,,,,
2,Upazila/city corporation,Filling station,Fire brigade station,Police station/ camp,Union land (Tohsil) office,Sub- registry office,BOP (BGB camp),ISP provider,Cyber cafe
3,Bagha,1,0,1,6,1,2,0,0
4,Baghmara,2,1,4,7,1,0,0,12
5,Charghat,1,1,1,3,1,2,0,6
6,Durgapur,0,0,1,3,1,0,0,5
7,Godagari,5,1,3,5,1,5,0,0
8,Mohanpur,3,0,1,4,1,0,0,6
9,Paba,4,0,2,4,0,3,0,0
10,Puthia,4,1,2,4,1,1,0,7
11,Rajshahi city corporation,15,2,4,4,1,1,2,13
12,Tanore,2,1,2,3,1,0,0,7
13,Total,37,7,21,43,9,14,2,56
