,0,1,2,3,4,5,6
0,Broad soil classification 2008,,,,,,
1,"
Upazila/city corporation","
Total",Soil classification,Soil classification,Soil classification,Soil classification,Soil classification
2,"
Upazila/city corporation","
Total",Doash,Bele,Etel,Kankar,Others
3,Agailjhara,30257,3962,0,3991,19834,0
4,Babuganj,27525,570,11620,9525,0,5810
5,Bakerganj,96861,58116,38745,0,0,0
6,Banaripara,24885.25,18744.95,5535.15,605.15,0,0
7,Barisal city corporation,11196,2429,1153,4926,0,2688
8,Barisal sadar,56341,12226,5843,24791,0,13482
9,Gaurnadi,26509,15959,8350,1450,700,50
10,Hizla,38656,26429,0,4570,0,767
11,Mehendiganj,102554.4,58854.4,28800,14900,0,0
12,Muladi,52905,39679,7936,5290,0,0
13,Wazirpur,18950,7223,0,10052,1675,0
14,Total,486639.65,244192.4,107982.2,80100.15,22209,29687
