,0,1,2,3,4,5,6
0,Institutional accommodation facility by municipality 2011,,,,,,
1,"
Upazila",Residential hostel,Residential hostel,Hall/Hostel,Hall/Hostel,Mess/Barracks,Mess/Barracks
2,"
Upazila",Number,Capacity,Number,Capacity,Number,Capacity
3,Adamdighi,13,195,0,0,0,0
4,Bogra sadar,21,725,12,5400,591,14850
5,Dhunat,0,0,12,264,9,135
6,Gabtali,0,0,0,0,4,125
7,Dhupchanchia,0,0,0,0,5,0
8,Kahaloo,0,0,0,0,5,75
9,Nandigram,0,0,0,0,5,106
10,Sariakandi,1,10,0,0,0,0
11,Sherpur,4,125,0,0,11,150
12,Shibganj,0,0,0,0,1,20
13,Sonatola,0,0,0,0,0,0
14,Shajahanpur,2,109,2,270,13,156
15,Total,41,1164,26,5934,644,15617
