,0,1,2,3,4,5
0,"Number of cinema hall, registered club, auditorium, public library and orphanage 2011",,,,,
1,Upazila,Cinema hall,Registered club,Library,Orphanage,Auditorium
2,Adamdighi,3,56,0,7,2
3,Bogra sadar,4,170,5,3,8
4,Dhunat,3,93,1,6,0
5,Gabtali,1,3,0,4,1
6,Dhupchanchia,1,114,1,2,1
7,Kahaloo,1,220,1,3,1
8,Nandigram,0,24,1,8,1
9,Sariakandi,1,10,1,5,0
10,Sherpur,2,124,1,6,1
11,Shibganj,6,145,15,13,1
12,Sonatola,1,34,15,2,3
13,Shajahanpur,1,82,0,1,1
14,Total,24,1075,41,60,20
