,0,1,2,3,4,5,6
0,"Area and production of mango, litchi and blackberry 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,"
Upazila",Mango,Mango,Litchi,Litchi,Blackberry,Blackberry
3,"
Upazila",Area,Production,Area,Production,Area,Production
4,Adamdighi,987,1476.94,7,15.22,21,14
5,Bogra sadar,6,298,1.07,33,0,22
6,Dhunat,108.25,171.5,19.83,210.77,28.56,39.17
7,Gabtali,413.7,358.87,22.95,63.88,5.2,4.9
8,Dhupchanchia,0,0,0,0,0,0
9,Kahaloo,18,699,7,33,0,0
10,Nandigram,50,2995.5,5.35,118.85,2.5,167.1
11,Sariakandi,23,92,3,34,2,12
12,Sherpur,834,4076,79,38,41,120
13,Shibganj,361.55,1920.98,43.37,237.94,21.94,228.97
14,Sonatola,10,39,0.75,3,2.5,8.7
15,Shajahanpur,76,645,28,109,10,115
16,Total,2887.5,12772.79,217.32,896.66,134.7,731.84
