,0,1,2,3,4,5,6
0,Number of holding reporting selected livestock species 2008,,,,,,
1,,,,,,,
2,Upazila,Cow  Buffalo Holding number,Cow  Buffalo Number of animal,Goat Holding number,Goat Number of goat,Sheep Holding number,Sheep Number of sheep
3,Adamdighi,16117,40574,9104,26654,2328,8368
4,Bogra sadar,25837,59352,13090,33423,754,3669
5,Dhunat,33126,76902,20299,49896,2011,7827
6,Dhupchanchia,18387,46445,7280,20601,1336,5405
7,Gabtali,39347,92354,21185,50222,2487,8523
8,Kahaloo,26522,68017,9037,26121,1899,7056
9,Nandigram,26912,77666,14780,47941,2950,9895
10,Sariakandi,33713,83906,25029,63897,3496,10635
11,Shajahanpur,27846,71667,14315,40408,1628,7548
12,Sherpur,39171,109344,21509,60003,2915,10510
13,Shibganj,50908,114643,22595,54710,1949,7332
14,Sonatola,23788,59327,13117,33649,2227,7863
15,Total,361674,850197,191340,507525,25980,94631
