,0,1,2,3,4,5,6,7,8
0,Number of ebtedayee madrasah 2011,,,,,,,,
1,Mymensingh,,,,,,,,
2,,,,,,,,,
3, Upazila,Number of madrasah,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
4,Bhaluka,51,162,42,204,4120,3385,7505,37
5,Dhobaura,10,35,5,40,550,950,1500,38
6,Fulbaria,26,70,10,80,1400,2100,3500,44
7,Gaffargaon,35,70,35,105,5500,2500,8000,76
8,Gauripur,6,12,0,12,90,170,260,22
9,Haluaghat,19,7,9,79,1756,1968,3724,47
10,Ishwargonj,4,16,0,16,310,216,526,33
11,Muktagacha,40,100,20,120,1458,1131,2589,22
12,Mymensingh Sadar,11,56,8,64,978,948,1926,30
13,Nandail,2,6,2,8,250,150,400,50
14,Phulpur,37,148,0,148,800,720,1520,10
15,Trishal,49,130,95,225,4049,4135,8184,36
16,Total,290,812,226,1101,21261,18373,39634,36
