,0,1,2,3,4,5,6,7,8
0,Number of warehouse and their storage capacity 2011,,,,,,,,
1,(Capacity in Metric tons),,,,,,,,
2, Upazila,Food Godown - Number,Food Godown - Capacity,Fertilizer Godown - Number,Fertilizer Godown - Capacity,Jute Godown - Number,Jute Godown - Capacity,Other Godown - Number,Other Godown - Capacity
3,Austagram,2,1500,0,0,0,0,0,0
4,Bajitpur,2,2000,1,1000,0,0,0,0
5,Bhairab,20,11000,10,350,0,0,55,165
6,Hossainpur,1,650,0,0,0,0,0,0
7,Itna,1,13000,0,0,0,0,0,0
8,Karimganj,1,500,10,500,12,1200,0,0
9,Katiadi,1,500,5,1500,4,2000,0,0
10,Kishoreganj Sadar,12,6000,2,3500,1,650,0,0
11,Kuliar-char,1,500,0,0,0,0,0,0
12,Mithamain,1,500,0,0,0,0,0,0
13,Nikli,3,1500,0,0,0,0,0,0
14,Pakundia,4,3500,0,0,10,22000,0,0
15,Tarail,1,500,0,0,0,0,0,0
16,Total,50,41650,28,6850,27,25850,55,165
