,0,1,2,3,4,5,6
0,"Area, population and density by municipality 2011",,,,,,
1,,,,,,,
2, Upazila, Name of municipality,Area (In sq. km.),Population census-2011,Population census-2011,Population census-2011,Density per sq.km.
3, Upazila, Name of municipality,Area (In sq. km.),Male,Female,Total,Density per sq.km.
4,Bagatipara,Bagatipara,9.07,4860,5115,9975,1100
5,Baraigram,"Baraigram, Banpara",5.83,19556,19967,39523,6779
6,Gurudaspur,Gurudaspur,11.51,16613,16194,32807,2850
7,Lalpur,Lalpur,15.35,10660,10382,21042,1371
8,Natore Sadar,"Natore ,Noldanga",19.26,46381,45088,91469,4749
9,Singra,Singra,11.57,16682,16510,33192,2869
10,Total,,72.59,114752,113256,228008,3141
