,0,1,2,3,4,5,6
0,Police personnel and criminal offences by municipality 2011,,,,,,
1,"
Upazila",Police personnel,Criminal offence,Criminal offence,Traffic accident (Reported),Traffic accident (Reported),Traffic accident (Reported)
2,"
Upazila",Police personnel,"Number of
offence","Number of
case filled","Number of
accident","Person
killed","Person
injured"
3,Belabo,0,0,0,0,0,0
4,Manohardi,31,11,11,0,0,0
5,Narsingdi Sadar,82,86,672,11,22,25
6,Palash,7,0,0,0,0,0
7,Roypura,1,23,23,0,0,0
8,Sibpur,47,30,30,0,0,0
9,Total,168,150,736,11,22,25
