,0,1,2,3,4,5,6,7,8
0,"Number of agricultural and veterinary college, teacher and student 2011",,,,,,,,
1,"
Upazila",Number of  college,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
2,"
Upazila",Number of  college,Male,Female,Total,Male,Female,Total,Students per teacher
3,Belabo,1,20,4,24,181,191,372,15
4,Manohardi,0,0,0,0,0,0,0,0
5,Narsingdi Sadar,0,0,0,0,0,0,0,0
6,Palash,0,0,0,0,0,0,0,0
7,Roypura,0,0,0,0,0,0,0,0
8,Sibpur,0,0,0,0,0,0,0,0
9,Total,1,20,4,24,181,191,372,15
