,0,1,2,3,4,5,6,7,8
0,"Number of school & college (operating jointly), teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of  institute,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
3, Upazila,Number of  institute,Male,Female,Total,Male,Female,Total,Students per teacher
4,Belabo,0,0,0,0,0,0,0,0
5,Manohardi,0,0,0,0,0,0,0,0
6,Narsingdi Sadar,1,17,17,34,152,982,1134,33
7,Palash,2,74,28,102,901,1104,2005,20
8,Roypura,1,20,4,24,653,964,1617,67
9,Sibpur,1,13,17,30,0,683,683,12
10,Total,5,124,66,190,1706,3733,5439,29
