,0,1,2,3,4,5,6,7,8
0,"Number of (publice or private)university, teacher and student 2011",,,,,,,,
1,Jamalpur,,,,,,,,
2,,,,,,,,,
3, Upazila,Number of university,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
4,Bakshiganj,0,0,0,0,,0,0,0
5,Dewanganj,0,0,0,0,0,0,0,0
6,Islampur,0,0,0,0,0,0,0,0
7,Jamalpur Sadar,1,9,0,9,38,21,59,7
8,Madarganj,0,0,0,0,0,0,0,0
9,Melandaha,0,0,0,0,0,0,0,0
10,Sarishabari,0,0,0,0,0,0,0,0
11,Total,1,9,0,9,38,21,59,7
