,0,1,2,3,4,5,6,7,8
0,Area and production of pulse by type 2010-11,,,,,,,,
1,Dinajpur,,,,,,,,
2,(Area in acre and production in metric ton),,,,,,,,
3, Upazila,Gram - Area,Gram - Production,Motor - Area,Motor - Production,Khesari - Area,Khesari - Production,Mash-kalai - Area,Mash-kalai - Production
4,Biral,10,2,14,2,46,11,219,75
5,Birampur,20,7,13,5,62,25,48,15
6,Birganj,8,4,8,2,17,6,133,60
7,Bochaganj,6,2,7,1,12,2,50,14
8,Chirirbandar,0,0,0,0,0,0,37,21
9,Dinajpur Sadar,6,2,7,2,1,0,15,3
10,Fulbari,9,4,0,0,0,0,23,6
11,Ghoraghat,10,24,0,0,0,0,11,4
12,Hakimpur,0,0,0,0,0,0,0,0
13,Kaharole,210,44,18,4,15,12,216,44
14,Khansama,0,0,0,0,0,0,35,12
15,Nawabganj,0,0,0,0,16,4,28,4
16,Parbatipur,0,0,0,0,0,0,20,7
17,Total,279,87,67,15,169,61,835,265
