,0,1,2,3,4,5,6,7,8
0,Distribution of chemical fertilizer 2010-11,,,,,,,,
1,Dinajpur,,,,,,,,
2,(In metric ton),,,,,,,,
3,Upazila,UREA,TSP,MP,DAP,HP,NPK,SP,Others
4,Biral,13936,3246,2130,995,0,0,0,2167
5,Birampur,5569,1685,827,322,150,200,50,195
6,Birganj,15584,2249,2714,1243,0,265,0,1049
7,Bochaganj,6163,1530,1034,337,0,0,0,335
8,Chirirbandar,11309,3600,2615,1300,0,0,0,1196
9,Dinajpur Sadar,14100,4500,3834,2052,0,263,0,1054
10,Fulbari,6824,1060,1483,1017,0,0,0,0
11,Ghoraghat,5344,1348,1277,540,0,150,0,2050
12,Hakimpur,3364,740,619,1215,0,70,0,319
13,Kaharole,7629,7241,6499,56,0,724,0,1150
14,Khansama,6120,1135,972,750,0,120,0,668
15,Nawabganj,9000,2130,1650,1550,0,175,0,0
16,Parbatipur,9829,5115,3587,2007,0,0,0,0
17,Total,114771,35579,29241,13384,150,1967,50,10183
