,0,1,2,3,4,5,6
0,"Number of municipality, union, mauza, mahalla and village 2011",,,,,,
1,Dinajpur,,,,,,
2,,,,,,,
3,Upazila,Municipality,Ward (PSA),Mahalla,Union,Mauza,Village
4,Biral,0,0,0,10,241,238
5,Birampur,1,9,26,7,171,169
6,Birganj,1,9,11,11,186,187
7,Bochaganj,1,9,33,6,144,141
8,Chirirbandar,0,0,0,12,145,142
9,Dinajpur Sadar,1,12,80,10,211,207
10,Fulbari,1,9,14,7,158,152
11,Ghoraghat,1,9,29,4,115,102
12,Hakimpur,1,9,17,3,69,83
13,Kaharole,0,0,0,6,153,152
14,Khansama,0,0,0,6,57,57
15,Nawabganj,0,0,0,9,212,272
16,Parbatipur,1,9,36,10,157,230
17,Total,8,75,246,101,2020,2131
