,0,1,2,3,4,5,6
0,"Area and production of lentil (masur), mug and maize crops 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Lentil (Masur),Lentil (Masur),Mug,Mug,Maize,Maize
3,Upazila,Area,Production,Area,Production,Area,Production
4,Abhaynagar,143,46,35,11,3,7
5,Bagherpara,3487,1513,25,7,0,0
6,Chaugachha,2690,915,20,9,55,111
7,Jessore Sadar,2410,964,152,56,24,47
8,Jhikargachha,3825,1530,2400,816,0,0
9,Keshabpur,468,288,15,5,7,12
10,Manirampur,2915,1166,13,4,5,334
11,Sharsha,3800,1368,4,1,12,26
12,Total,19738,7790,2664,909,106,537
