,0,1,2,3,4,5,6,7,8
0,"Number of technical and vocational institution, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila, Institution,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
3, Upazila, Institution,Male,Female,Total,Male,Female,Total,Students per teacher
4,Abhaynagar,0,0,0,0,0,0,0,0
5,Bagherpara,0,0,0,0,0,0,0,0
6,Chaugachha,0,0,0,0,0,0,0,0
7,Jessore Sadar,7,327,30,357,3349,360,3709,10
8,Jhikargachha,1,5,1,6,25,11,36,6
9,Keshabpur,0,0,0,0,0,0,0,0
10,Manirampur,1,9,2,11,47,73,120,11
11,Sharsha,0,0,0,0,0,0,0,0
12,Total,9,341,33,374,3421,444,3865,10
