,0,1,2,3,4,5,6
0,Annual average wholesale price of selected building material 2011,,,,,,
1,,,,,,,
2,(Price in taka) - Upazila,(Price in taka) - Brick-01 (per1000),(Price in taka) - Cement (per 50 kg bag),(Price in taka) - Iron bar (per ton),(Price in taka) - Sand-01 (per c.f.t.),(Price in taka) - Sand -02 (per c.f.t.),(Price in taka) - Stone (per c.f.t.)
3,Azmirigonj,6000,480,56000,25,22,130
4,Bahubal,5500,390,65000,12,14,0
5,Baniachang,6000,450,72000,18,20,0
6,Chunarughat,5500,470,63000,16,16,0
7,Habiganj Sadar,5500,450,72000,21,28,0
8,Lakhai,6500,480,72000,22,32,41
9,Madhabpur,5700,460,60000,40,20,110
10,Nabiganj,7000,450,62000,15,8,90
11,Average,5963,454,65250,21,20,46
