,0,1,2,3,4,5,6,7,8
0,"Number of Government secondary school, teacher and student 2011",,,,,,,,
1,"
Upazila","Number of
school",Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,"Students per
teacher"
2,"
Upazila","Number of
school",Male,Female,Total,Male,Female,Total,"Students per
teacher"
3,Bakshiganj,1,5,1,6,0,393,393,66
4,Dewanganj,1,7,2,9,351,0,351,39
5,Islampur,0,0,0,0,0,0,0,0
6,Jamalpur Sadar,3,75,41,116,2145,2000,4145,36
7,Madarganj,1,2,3,5,0,502,502,100
8,Melandaha,1,5,1,6,0,362,362,60
9,Sarishabari,0,0,0,0,0,0,0,0
10,Total,7,94,48,142,2496,3257,5753,41
