,0,1,2,3,4,5,6
0,"Area and production of brinjal, lady s finger and arum 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Brinjal,Brinjal,Lady’s finger,Lady’s finger,Arum,Arum
3,Upazila,Area,Production,Area,Production,Area,Production
4,Bakshiganj,613,4254,47,108,98,195.5
5,Dewanganj,900,7000,560,2700,90,780
6,Islampur,2700,14040,676,2600,120,1350
7,Jamalpur Sadar,253,494,63,130,223,1743
8,Madarganj,1200,6000,80,220,74,229
9,Melandaha,350,1055,26,25,42,111
10,Sarishabari,40,148,40,45,116,296
11,Total,6056,32991,1492,5828,763,4704
