,0,1,2,3,4,5,6
0,"Area and production of papaya, guava, lime and lemon 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Papaya Area,Papaya Production,Guava Area,Guava Production,Lime and lemon Area,Lime and lemon Production
3,Harinakunda,56,984,46,1543,12,50
4,Jhenaidah Sadar,60,1010,21,530,643,218
5,Kaliganj,21,302,19,157,3,76
6,Kotchandpur,17,130,10,57,9,35
7,Mahespur,765,1148,891,499,1188,267
8,Shailkupa,7,87,3,50,2,55
9,Total,926,3661,990,2836,1857,701
