,0,1,2,3,4,5,6,7,8
0,"Number of secondary school  college (operating jointly), teacher and student by municipality 2011",,,,,,,,
1,Moulvibazar,,,,,,,,
2,,,,,,,,,
3, Municipality,Number of  institute,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
4,Barlekha,1,14,2,16,670,576,1246,78
5,Kamalganj,0,0,0,0,0,0,0,0
6,Kulaura,0,0,0,0,0,0,0,0
7,Moulvibazar,0,0,0,0,0,0,0,0
8,Sreemangal,0,0,0,0,0,0,0,0
9,Total,1,14,2,16,670,576,1246,78
