,0,1,2,3,4,5,6,7,8
0,"Number of medical college, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of college,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students Per teacher
3,Dimla,0,0,0,0,0,0,0,0
4,Domar,0,0,0,0,0,0,0,0
5,Jaldhaka,0,0,0,0,0,0,0,0
6,Kishorgonj,0,0,0,0,0,0,0,0
7,Nilphamary Sadar,0,0,0,0,0,0,0,0
8,Sayedpur,1,8,3,11,190,102,292,27
9,Total,1,8,3,11,190,102,292,27
