,0,1,2,3,4,5,6,7
0,"Number of pond, dighee, flood camps, shelter, cyclone shelter, stadium,  playground, park,  amusement park 2011",,,,,,,
1,,,,,,,,
2, Upazila, Pond, Dighee,River flow,Flood camp/ shelter,Cyclone shelter,Stadium/ playground,Park/ amusement park
3,Baghaichhari,143,17,1,1,0,23,1
4,Barkal,5,0,1,0,0,3,0
5,Belai Chhari,8,0,1,0,0,1,0
6,Jurai Chhari,90,0,1,0,0,1,1
7,Kaptai,217,0,1,0,0,16,4
8,Kawkhali,459,0,1,0,0,18,0
9,Langadu,0,11,1,0,0,68,0
10,Naniarchar,18,0,1,0,0,3,0
11,Rangamati Sadar,100,0,3,0,0,15,3
12,Rajasthali,140,0,0,0,0,5,0
13,Total,1180,28,11,1,0,153,9
