,0,1,2,3,4,5,6
0,Area and production of potato by type 2010-11,,,,,,
1,BrahmanBaria,,,,,,
2,(Area in acre and production in metric ton),,,,,,
3,Upazila,Potato Area,Potato Production,Sweet potato Area,Sweet potato Production,Total potato Area,Total potato Production
4,Akhaura,25,150,12,100,37,250
5,Ashuganj,370,2996,228,1106,598,4102
6,Banchrampur,568,2967,1111,12975,1679,4646
7,Bijoynogor,76,429,5,17,80.5,446
8,Brahmanbaria Sadar,710,4040,135,461,845,450
9,Kasba,310,1314,185,1480,495,2794
10,Nabinagar,1598,7762,902,3985,2500,11747
11,Nasirnagar,1050,1960,1125,2025,2175,1134
12,Sarail,82,769,161,533,243,1302
13,Total,4789,22387,3864,22682,8652.5,26871
