,0,1,2,3,4,5,6,7,8
0,"Number of school  college (operating jointly), teacher and student 2011",,,,,,,,
1,Jhenaidah,,,,,,,,
2,,,,,,,,,
3, Upazila,Number of  Institute,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Students per teacher
4,Harinakunda,0,0,0,0,0,0,0,0
5,Jhenaidah Sadar,4,41,6,47,1010,557,1567,33
6,Kaliganj,1,14,4,18,234,188,422,23
7,Kotchandpur,0,0,0,0,0,0,0,0
8,Mahespur,0,0,0,0,0,0,0,0
9,Shailkupa,1,19,7,26,0,575,575,22
10,Total,6,74,17,91,1244,1320,2564,28
