,0,1,2,3,4,5,6,7,8
0,"Number of madrasah, teacher and student under the madrasah education board 2011",,,,,,,,
1,Khagrachori,,,,,,,,
2,,,,,,,,,
3,Upazila,Number of madrasah,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Students per teacher
4,Dighinala,3,31,3,34,493,505,998,29
5,Khagrachori,3,35,1,36,480,317,797,22
6,Laxshmichhari,0,0,0,0,0,0,0,0
7,Mahalchhari,1,3,2,5,22,14,36,70
8,Manikchhari,2,22,1,23,218,274,492,21
9,Matiranga,5,53,3,56,639,701,1340,24
10,Panchhari,1,12,0,12,93,122,215,18
11,Ramgarh,2,25,0,25,439,363,802,32
12,Total,17,181,10,191,2384,2296,4680,25
