,0,1,2,3,4,5,6
0,Area and production of potato by type 2010-11,,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila/City corporation,Potato - Area,Potato - Production,Sweet potato - Area,Sweet potato - Production,Total potato - Area,Total potato - Production
3,Anowara,46,199,22,103,68,302
4,Banshkhali,2220,12941,295,1328,2515,14269
5,Boalkhali,38,110,50,149,87,258
6,Chandanaish,1309,6649,778,6331,2087,1298
7,Chittagong City Corp.,0,0,0,0,12,50
8,Fatikchhari,890,4460,395,2880,3770,7540
9,Hathazari,321,2920,38,450,359,3370
10,Lohagara,275,1380,48,208,323,11587
11,Mirsharai,233,1398,224,1674,457,3072
12,Patiya,42,202,58,223,94,424
13,Rangunia,659,2867,212,1551,871,4417
14,Raozan,535,2580,115,644,650,3224
15,Sandwip,0,0,2446,4457,2446,4457
16,Satkania,2594,17057,198,1350,2792,18407
17,Sitakunda,1,3,294,889,295,892
18,Total,9163,52766,5173,22236,16827,73567
