,0,1,2,3,4,5,6
0,"Area and production of pumpkin, parble (potol) and cabbage 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,"
Upazila/City corporation",Pumpkin,Pumpkin,Parble (potol),Parble (potol),Cabbage,Cabbage
3,"
Upazila/City corporation",Area,Production,Area,Production,Area,Production
4,Balaganj,28,87,0,0,0,0
5,Beanibazar,53,100.5,0,0,22,47
6,Bishwanath,58,232,0,0,64,192
7,Companiganj,101,246,0,0,33,46
8,Dakhin surma,27,93,0,0,20,53
9,Fenchuganj,21.25,52,0,0,6.75,14.1
10,Golapganj,50,18,0,0,14,25
11,Gowainghat,240,362.81,0,0,165,419.58
12,Jaintiapur,166,21,0,0,87,150
13,Kanaighat,580,1125,0,0,865,6500
14,Sylhet city corporation,0,0,0,0,0,0
15,Sylhet sadar,222,0,0,0,383,5425
16,Zakiganj,172,12.5,0,0,61,600
17,Total,1718.25,2349.81,0,0,1720.75,13471.68
