,0,1,2,3,4,5,6,7
0,"Number of pond, dighee, flood camps, shelter, cyclone shelter, stadium,  playground, park, amusement park 2011",,,,,,,
1,,,,,,,,
2,Upazila,Pond,Dighee,Rivers flow,Flood camps/shelter,Cyclone shelter,Stadium/ playground,Park/ amusement park
3,Dighinala,1594,1,1,0,0,12,0
4,Khagrachhari Sadar,592,0,1,0,0,17,0
5,Laxshmichhari,290,0,0,0,0,0,0
6,Mahalchhari,713,4,1,0,0,16,0
7,Manikchhari,611,0,0,0,0,2,0
8,Matiranga,914,0,0,0,0,7,0
9,Panchhari,480,0,1,0,0,5,0
10,Ramgarh,495,29,1,0,0,2,1
11,Total,5689,34,5,0,0,61,1
