,0,1,2,3,4,5,6
0,"Area and production of pumpkin, parble (potol) and cabbage 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila/City corporation,Pumpkin,Pumpkin,Parble (potol),Parble (potol),Cabbage,Cabbage
3,Upazila/City corporation,Area,Production,Area,Production,Area,Production
4,Anowara,17,71,0,0,12,67
5,Banshkhali,220,1294,0,0,110,396
6,Boalkhali,59,220,0,0,11,24
7,Chandanaish,168,852,4,35,92,539
8,Chittagong City Corp.,17,66,0,0,11,32
9,Fatikchhari,272,1751,0,0,284,1319
10,Hathazari,70,175,0,0,40,105
11,Lohagara,67,170,0,0,46,136
12,Mirsharai,371,3168,0,0,176,1452
13,Patiya,85,328,0,0,57,161
14,Rangunia,147,451,0,0,234,1815
15,Raozan,68,778,0,0,110,768
16,Sandwip,123,100,0,0,399,594
17,Satkania,28,196,0,0,195,1288
18,Sitakunda,100,505,0,0,119,633
19,Total,1811,10126,4,35,1895,9328
