,0,1,2,3,4,5,6
0,"Area and production of pumpkin, parble (potol) and cabbage 2010-11",,,,,,
1,(Area in acres & production in metric tons),,,,,,
2,Upazila,Pumpkin Area,Pumpkin Production,Parble (potol) Area,Parble (potol) Production,Cabbage Area,Cabbage Production
3,Basail,62,219,0,0,21,129
4,Bhuapur,79,433.16,12,31.15,50,520.25
5,Delduar,120,372,0,0,50,586
6,Dhanbari,74,518,103,504.7,66,732.6
7,Ghatail,104,562,44,70,121,980
8,Gopalpur,99,411.49,25,57.8,170,1768.4
9,Kalihati,45,270,0,0,150,1557.5
10,Madhupur,168,868,81,396,74,820.6
11,Mirzapur,110,428,4,5,163,667
12,Nagarpur,122,509,10.7,16.035,135,2303
13,Sakhipur,234,680,14,16,117,565
14,Tangail Sadar,320,891,18,33,632,7949
15,Total,1537,6161.65,311.7,1129.685,1749,18578.35
