,0,1,2,3,4,5,6
0,Land area under irrigation for selected crops 2008,,,,,,
1,,,,,,,
2, Upazila,Paddy - Total area,Paddy - Irrigated area,Wheat - Total area,Wheat - Irrigated area,Potato - Total area,Potato - Irrigated area
3,Bhandaria,21937,1365,7,0,53,53
4,Kawkhali,8512,78,15,0,126,126
5,Mathbaria,47671,2040,24,0,483,483
6,Nazirpur,34492,9434,52,52,1050,1050
7,Nesarabad,12870,1498,24,18,169,169
8,Pirojpur Sadar,20631,3745,31,0,384,384
9,Zianagar,10209,777,70,0,74,74
10,Total,156323,18938,222,70,2339,2339
