,0,1,2,3,4,5,6
0,Area and production of potato by type 2009-10,,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila Upazila Bhandaria Kawkhali Mathbaria Nazirpur Nesarabad Pirojpur Sadar Zianagar Total -  Upazila,Potato Area 98 98 129 1143 350 85 18 1921 - Rape & mustard - Area,Potato Production 564 576 677 5143 2380 187 81 9608 - Rape & mustard - Production,Sweet potato Area 185 18 63 210 34 60 54 624 - Ground nut - Area,Sweet potato Production 1480 31 202 840 95 160 194 3002 - Ground nut - Production,Total potato Area 283 116 192 1353 384 145 35 2508 - Til - Area,Total potato Production 2044 607 879 5983 2475 174 135 12296 - Til - Production
3,Bhandaria,98,564,185,1480,283,2044
4,Kawkhali,98,576,18,31,116,607
5,Mathbaria,129,677,63,202,192,879
6,Nazirpur,1143,5143,210,840,1353,5983
7,Nesarabad,350,2380,34,95,384,2475
8,Pirojpur Sadar,85,187,60,160,145,174
9,Zianagar,18,81,54,194,35,135
10,Total,1921,9608,624,3002,2508,12296
