,0,1,2,3,4,5,6,7,8
0,Progress of rural electrification 2011,,,,,,,,
1,,,,,,,,,
2, Upazila,Number of electrified -  Village,Number of electrified - Residential holding,Number of electrified - Large scale industry,Number of electrified - Small scale Industry,Number of electrified - Deep tube- well,Number of electrified - Power pump,Number of electrified - Commercial holding,Number of electrified -  Others
3,Abhaynagar,126,31580,14,607,0,763,4298,0
4,Bagherpara,185,18512,2,329,51,19,2225,0
5,Chaugachha,111,16647,0,309,128,21,2468,0
6,Jessore Sadar,245,37500,5,569,320,18,4112,0
7,Jhikargachha,181,23999,2,570,240,799,3548,0
8,Keshabpur,117,17437,0,415,32,0,3428,0
9,Manirampur,249,26921,0,576,291,0,4286,0
10,Sharsha,164,26340,1,570,442,0,3833,0
11,Total,1378,198936,24,3945,1504,1620,28198,0
