,0,1,2,3,4,5,6,7,8
0,"Number of secondary school, teacher and student by municipality 2011",,,,,,,,
1,,,,,,,,,
2, Municipality,Number of institution,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Chandpur Sadar,16,143,77,220,3548,4998,8546,39
4,Foridganj,4,30,2,32,921,1217,2138,67
5,Haimchar,0,0,0,0,0,0,0,0
6,Hajiganj,4,44,11,55,878,2232,3110,56
7,Kachua,3,24,4,28,1024,1318,2342,83
8,Matlab Dakshin,9,84,22,106,2283,2473,4756,45
9,Matlab Uttar,4,50,9,59,1240,1827,3067,52
10,Shahrasti,6,58,11,69,1363,1969,3332,49
11,Total,46,433,136,569,11257,16034,27291,56
